timestamp,consumption_kwh,temperature_c,humidity_pct,hour_of_day,day_of_week,is_weekend,is_holiday,month
2021-07-07 03:00:00,278.55,23.6,58.3,3,2,0,0,7
2021-07-07 04:00:00,290.95,26.2,56.2,4,2,0,0,7
2021-07-07 05:00:00,280.81,28.2,67.6,5,2,0,0,7
2021-07-07 06:00:00,309.05,26.4,71.0,6,2,0,0,7
2021-07-07 07:00:00,319.15,24.3,59.0,7,2,0,0,7
2021-07-07 08:00:00,348.92,25.5,68.3,8,2,0,0,7
2021-07-07 09:00:00,358.69,28.0,59.8,9,2,0,0,7
2021-07-07 10:00:00,368.52,24.2,60.1,10,2,0,0,7
2021-07-07 11:00:00,328.47,24.6,62.9,11,2,0,0,7
2021-07-07 12:00:00,316.09,27.1,73.3,12,2,0,0,7
2021-07-07 13:00:00,291.18,24.4,69.1,13,2,0,0,7
2021-07-07 14:00:00,288.92,25.0,68.9,14,2,0,0,7
2021-07-07 15:00:00,306.83,26.0,49.8,15,2,0,0,7
2021-07-07 16:00:00,308.82,23.5,59.3,16,2,0,0,7
2021-07-07 17:00:00,349.28,26.1,64.5,17,2,0,0,7
2021-07-07 18:00:00,372.87,25.6,60.9,18,2,0,0,7
2021-07-07 19:00:00,377.63,24.1,58.7,19,2,0,0,7
2021-07-07 20:00:00,365.63,26.4,51.4,20,2,0,0,7
2021-07-07 21:00:00,332.49,24.1,67.5,21,2,0,0,7
2021-07-07 22:00:00,306.75,27.2,62.8,22,2,0,0,7
2021-07-07 23:00:00,296.62,24.3,59.2,23,2,0,0,7
2021-07-08 00:00:00,278.67,23.5,58.1,0,3,0,0,7
2021-07-08 01:00:00,275.2,27.9,64.0,1,3,0,0,7
2021-07-08 02:00:00,283.58,23.7,61.1,2,3,0,0,7
2021-07-08 03:00:00,274.89,28.9,64.0,3,3,0,0,7
2021-07-08 04:00:00,297.32,21.7,54.2,4,3,0,0,7
2021-07-08 05:00:00,289.77,27.2,66.4,5,3,0,0,7
2021-07-08 06:00:00,309.96,24.5,62.7,6,3,0,0,7
2021-07-08 07:00:00,330.04,24.2,59.6,7,3,0,0,7
2021-07-08 08:00:00,356.37,26.0,65.6,8,3,0,0,7
2021-07-08 09:00:00,372.29,26.3,60.1,9,3,0,0,7
2021-07-08 10:00:00,351.65,23.8,59.6,10,3,0,0,7
2021-07-08 11:00:00,336.33,26.3,69.4,11,3,0,0,7
2021-07-08 12:00:00,295.86,22.3,65.4,12,3,0,0,7
2021-07-08 13:00:00,300.47,27.2,57.9,13,3,0,0,7
2021-07-08 14:00:00,270.28,24.8,72.7,14,3,0,0,7
2021-07-08 15:00:00,293.1,25.6,58.1,15,3,0,0,7
2021-07-08 16:00:00,319.83,22.6,62.5,16,3,0,0,7
2021-07-08 17:00:00,351.85,23.1,57.1,17,3,0,0,7
2021-07-08 18:00:00,355.59,22.9,57.9,18,3,0,0,7
2021-07-08 19:00:00,388.37,27.8,63.7,19,3,0,0,7
2021-07-08 20:00:00,366.42,24.1,64.6,20,3,0,0,7
2021-07-08 21:00:00,334.01,26.8,58.0,21,3,0,0,7
2021-07-08 22:00:00,313.04,30.0,64.3,22,3,0,0,7
2021-07-08 23:00:00,298.84,28.5,53.9,23,3,0,0,7
2021-07-09 00:00:00,271.48,24.0,65.5,0,4,0,0,7
2021-07-09 01:00:00,258.41,27.0,60.7,1,4,0,0,7
2021-07-09 02:00:00,281.46,26.7,64.5,2,4,0,0,7
2021-07-09 03:00:00,280.68,27.3,68.2,3,4,0,0,7
2021-07-09 04:00:00,275.23,27.3,71.0,4,4,0,0,7
2021-07-09 05:00:00,272.85,23.3,66.1,5,4,0,0,7
2021-07-09 06:00:00,306.26,27.3,61.9,6,4,0,0,7
2021-07-09 07:00:00,326.3,24.5,64.4,7,4,0,0,7
2021-07-09 08:00:00,370.97,25.2,61.0,8,4,0,0,7
2021-07-09 09:00:00,362.42,27.6,58.5,9,4,0,0,7
2021-07-09 10:00:00,356.83,26.4,59.4,10,4,0,0,7
2021-07-09 11:00:00,339.78,24.7,60.2,11,4,0,0,7
2021-07-09 12:00:00,320.0,25.5,64.7,12,4,0,0,7
2021-07-09 13:00:00,267.71,26.3,65.1,13,4,0,0,7
2021-07-09 14:00:00,265.12,26.6,61.4,14,4,0,0,7
2021-07-09 15:00:00,289.92,24.0,65.4,15,4,0,0,7
2021-07-09 16:00:00,311.77,25.9,59.4,16,4,0,0,7
2021-07-09 17:00:00,351.66,24.7,69.9,17,4,0,0,7
2021-07-09 18:00:00,351.8,25.8,64.8,18,4,0,0,7
2021-07-09 19:00:00,374.32,26.2,62.0,19,4,0,0,7
2021-07-09 20:00:00,387.89,26.8,60.9,20,4,0,0,7
2021-07-09 21:00:00,328.72,25.6,63.1,21,4,0,0,7
2021-07-09 22:00:00,317.51,27.7,63.3,22,4,0,0,7
2021-07-09 23:00:00,295.28,25.8,65.3,23,4,0,0,7
2021-07-10 00:00:00,236.6,28.1,69.8,0,5,1,0,7
2021-07-10 01:00:00,237.41,23.1,61.8,1,5,1,0,7
2021-07-10 02:00:00,230.34,25.8,64.7,2,5,1,0,7
2021-07-10 03:00:00,227.16,28.3,62.6,3,5,1,0,7
2021-07-10 04:00:00,216.15,25.3,62.6,4,5,1,0,7
2021-07-10 05:00:00,231.82,26.3,60.3,5,5,1,0,7
2021-07-10 06:00:00,230.7,23.4,61.2,6,5,1,0,7
2021-07-10 07:00:00,275.26,24.6,66.9,7,5,1,0,7
2021-07-10 08:00:00,300.53,22.9,57.6,8,5,1,0,7
2021-07-10 09:00:00,308.5,22.1,57.4,9,5,1,0,7
2021-07-10 10:00:00,302.9,23.0,62.4,10,5,1,0,7
2021-07-10 11:00:00,272.94,24.1,58.6,11,5,1,0,7
2021-07-10 12:00:00,247.91,24.6,69.0,12,5,1,0,7
2021-07-10 13:00:00,248.14,26.4,59.5,13,5,1,0,7
2021-07-10 14:00:00,224.8,25.5,63.4,14,5,1,0,7
2021-07-10 15:00:00,260.41,26.5,68.5,15,5,1,0,7
2021-07-10 16:00:00,257.62,26.2,54.5,16,5,1,0,7
2021-07-10 17:00:00,292.5,24.0,62.5,17,5,1,0,7
2021-07-10 18:00:00,307.08,25.7,67.8,18,5,1,0,7
2021-07-10 19:00:00,334.49,25.6,52.4,19,5,1,0,7
2021-07-10 20:00:00,341.29,23.4,63.7,20,5,1,0,7
2021-07-10 21:00:00,277.01,26.9,71.5,21,5,1,0,7
2021-07-10 22:00:00,252.82,25.2,64.1,22,5,1,0,7
2021-07-10 23:00:00,234.78,25.8,59.5,23,5,1,0,7
2021-07-11 00:00:00,218.65,23.9,59.8,0,6,1,0,7
2021-07-11 01:00:00,221.91,25.2,71.7,1,6,1,0,7
2021-07-11 02:00:00,238.03,23.5,63.1,2,6,1,0,7
2021-07-11 03:00:00,257.76,29.6,70.3,3,6,1,0,7
2021-07-11 04:00:00,233.24,27.3,68.8,4,6,1,0,7
2021-07-11 05:00:00,252.73,25.8,63.7,5,6,1,0,7
2021-07-11 06:00:00,259.31,27.4,63.3,6,6,1,0,7
2021-07-11 07:00:00,272.85,23.3,59.5,7,6,1,0,7
2021-07-11 08:00:00,308.28,27.7,64.4,8,6,1,0,7
2021-07-11 09:00:00,311.33,26.9,54.0,9,6,1,0,7
2021-07-11 10:00:00,298.88,28.8,64.5,10,6,1,0,7
2021-07-11 11:00:00,289.33,22.8,74.5,11,6,1,0,7
2021-07-11 12:00:00,250.46,27.2,60.5,12,6,1,0,7
2021-07-11 13:00:00,234.17,23.6,61.8,13,6,1,0,7
2021-07-11 14:00:00,246.11,28.2,71.2,14,6,1,0,7
2021-07-11 15:00:00,246.22,26.5,61.3,15,6,1,0,7
2021-07-11 16:00:00,267.08,23.8,74.2,16,6,1,0,7
2021-07-11 17:00:00,299.94,27.8,54.4,17,6,1,0,7
2021-07-11 18:00:00,317.53,26.9,67.6,18,6,1,0,7
2021-07-11 19:00:00,330.01,29.8,64.4,19,6,1,0,7
2021-07-11 20:00:00,314.57,26.4,59.5,20,6,1,0,7
2021-07-11 21:00:00,296.23,25.5,48.7,21,6,1,0,7
2021-07-11 22:00:00,272.19,27.5,59.8,22,6,1,0,7
2021-07-11 23:00:00,235.35,26.5,68.1,23,6,1,0,7
2021-07-12 00:00:00,287.43,29.3,61.2,0,0,0,0,7
2021-07-12 01:00:00,272.48,25.0,52.7,1,0,0,0,7
2021-07-12 02:00:00,273.94,26.1,58.4,2,0,0,0,7
2021-07-12 03:00:00,264.37,23.3,57.8,3,0,0,0,7
2021-07-12 04:00:00,289.52,22.8,58.5,4,0,0,0,7
2021-07-12 05:00:00,309.19,22.1,62.8,5,0,0,0,7
2021-07-12 06:00:00,313.83,23.9,64.1,6,0,0,0,7
2021-07-12 07:00:00,323.28,24.8,77.7,7,0,0,0,7
2021-07-12 08:00:00,353.06,27.9,64.6,8,0,0,0,7
2021-07-12 09:00:00,348.63,23.9,65.4,9,0,0,0,7
2021-07-12 10:00:00,361.36,26.2,59.6,10,0,0,0,7
2021-07-12 11:00:00,332.3,24.8,63.8,11,0,0,0,7
2021-07-12 12:00:00,305.7,23.6,61.3,12,0,0,0,7
2021-07-12 13:00:00,295.53,23.3,61.5,13,0,0,0,7
2021-07-12 14:00:00,291.24,26.6,67.4,14,0,0,0,7
2021-07-12 15:00:00,313.73,25.1,58.4,15,0,0,0,7
2021-07-12 16:00:00,319.06,22.0,66.1,16,0,0,0,7
2021-07-12 17:00:00,345.18,27.3,74.1,17,0,0,0,7
2021-07-12 18:00:00,376.69,26.5,65.0,18,0,0,0,7
2021-07-12 19:00:00,376.55,23.8,68.9,19,0,0,0,7
2021-07-12 20:00:00,365.13,22.2,68.0,20,0,0,0,7
2021-07-12 21:00:00,345.72,28.1,64.0,21,0,0,0,7
2021-07-12 22:00:00,316.06,24.5,66.8,22,0,0,0,7
2021-07-12 23:00:00,292.28,25.8,62.7,23,0,0,0,7
2021-07-13 00:00:00,302.16,23.1,61.0,0,1,0,0,7
2021-07-13 01:00:00,266.53,28.3,65.1,1,1,0,0,7
2021-07-13 02:00:00,282.53,25.5,62.5,2,1,0,0,7
2021-07-13 03:00:00,279.91,26.4,67.3,3,1,0,0,7
2021-07-13 04:00:00,275.39,23.9,53.9,4,1,0,0,7
2021-07-13 05:00:00,296.14,27.4,72.7,5,1,0,0,7
2021-07-13 06:00:00,280.13,25.1,63.7,6,1,0,0,7
2021-07-13 07:00:00,316.3,22.4,55.5,7,1,0,0,7
2021-07-13 08:00:00,326.04,25.8,65.4,8,1,0,0,7
2021-07-13 09:00:00,368.39,29.4,67.7,9,1,0,0,7
2021-07-13 10:00:00,354.63,23.6,58.4,10,1,0,0,7
2021-07-13 11:00:00,333.97,24.0,68.8,11,1,0,0,7
2021-07-13 12:00:00,304.8,25.2,69.7,12,1,0,0,7
2021-07-13 13:00:00,282.46,24.5,56.5,13,1,0,0,7
2021-07-13 14:00:00,280.07,29.2,64.5,14,1,0,0,7
2021-07-13 15:00:00,285.66,22.7,64.2,15,1,0,0,7
2021-07-13 16:00:00,309.86,23.7,62.3,16,1,0,0,7
2021-07-13 17:00:00,333.82,23.4,63.8,17,1,0,0,7
2021-07-13 18:00:00,364.82,27.1,62.1,18,1,0,0,7
2021-07-13 19:00:00,384.67,26.7,64.2,19,1,0,0,7
2021-07-13 20:00:00,371.78,27.7,65.7,20,1,0,0,7
2021-07-13 21:00:00,342.45,26.0,59.8,21,1,0,0,7
2021-07-13 22:00:00,307.45,28.5,66.3,22,1,0,0,7
2021-07-13 23:00:00,283.05,23.0,61.5,23,1,0,0,7
2021-07-14 00:00:00,291.86,27.5,67.5,0,2,0,0,7
2021-07-14 01:00:00,267.7,24.5,52.5,1,2,0,0,7
2021-07-14 02:00:00,285.88,26.0,68.0,2,2,0,0,7
2021-07-14 03:00:00,284.34,25.6,63.2,3,2,0,0,7
2021-07-14 04:00:00,283.43,29.2,64.4,4,2,0,0,7
2021-07-14 05:00:00,291.05,26.7,55.2,5,2,0,0,7
2021-07-14 06:00:00,303.59,22.9,67.2,6,2,0,0,7
2021-07-14 07:00:00,351.62,26.3,56.4,7,2,0,0,7
2021-07-14 08:00:00,361.75,23.9,64.5,8,2,0,0,7
2021-07-14 09:00:00,358.84,24.1,62.3,9,2,0,0,7
2021-07-14 10:00:00,340.63,26.4,50.3,10,2,0,0,7
2021-07-14 11:00:00,328.14,26.6,65.3,11,2,0,0,7
2021-07-14 12:00:00,286.26,26.5,60.0,12,2,0,0,7
2021-07-14 13:00:00,283.15,22.3,69.2,13,2,0,0,7
2021-07-14 14:00:00,277.23,22.4,66.7,14,2,0,0,7
2021-07-14 15:00:00,285.24,23.1,64.0,15,2,0,0,7
2021-07-14 16:00:00,317.95,27.7,62.6,16,2,0,0,7
2021-07-14 17:00:00,349.4,23.3,63.6,17,2,0,0,7
2021-07-14 18:00:00,355.96,23.6,55.6,18,2,0,0,7
2021-07-14 19:00:00,359.67,25.3,74.7,19,2,0,0,7
2021-07-14 20:00:00,345.8,23.3,58.0,20,2,0,0,7
2021-07-14 21:00:00,330.18,27.3,64.2,21,2,0,0,7
2021-07-14 22:00:00,296.17,24.9,56.3,22,2,0,0,7
2021-07-14 23:00:00,296.02,24.6,66.8,23,2,0,0,7
2021-07-15 00:00:00,282.95,23.0,66.4,0,3,0,0,7
2021-07-15 01:00:00,264.09,23.2,70.8,1,3,0,0,7
2021-07-15 02:00:00,281.21,27.7,59.0,2,3,0,0,7
2021-07-15 03:00:00,274.98,27.1,57.9,3,3,0,0,7
2021-07-15 04:00:00,290.52,24.5,69.4,4,3,0,0,7
2021-07-15 05:00:00,286.5,25.7,65.7,5,3,0,0,7
2021-07-15 06:00:00,329.82,25.2,68.6,6,3,0,0,7
2021-07-15 07:00:00,331.68,26.6,57.7,7,3,0,0,7
2021-07-15 08:00:00,353.18,20.8,67.9,8,3,0,0,7
2021-07-15 09:00:00,348.44,23.9,65.0,9,3,0,0,7
2021-07-15 10:00:00,367.61,23.3,65.4,10,3,0,0,7
2021-07-15 11:00:00,321.97,24.3,59.8,11,3,0,0,7
2021-07-15 12:00:00,313.1,24.9,61.5,12,3,0,0,7
2021-07-15 13:00:00,284.95,25.3,60.3,13,3,0,0,7
2021-07-15 14:00:00,300.71,26.5,64.9,14,3,0,0,7
2021-07-15 15:00:00,305.47,25.2,59.5,15,3,0,0,7
2021-07-15 16:00:00,325.3,26.3,69.7,16,3,0,0,7
2021-07-15 17:00:00,340.01,26.8,63.5,17,3,0,0,7
2021-07-15 18:00:00,367.5,27.7,68.6,18,3,0,0,7
2021-07-15 19:00:00,370.86,28.3,60.1,19,3,0,0,7
2021-07-15 20:00:00,370.58,26.5,60.6,20,3,0,0,7
2021-07-15 21:00:00,337.07,26.2,66.4,21,3,0,0,7
2021-07-15 22:00:00,338.37,23.0,60.8,22,3,0,0,7
2021-07-15 23:00:00,279.53,27.8,69.3,23,3,0,0,7
2021-07-16 00:00:00,283.19,26.9,62.6,0,4,0,0,7
2021-07-16 01:00:00,271.15,21.9,74.7,1,4,0,0,7
2021-07-16 02:00:00,292.49,27.1,66.1,2,4,0,0,7
2021-07-16 03:00:00,269.89,27.7,63.5,3,4,0,0,7
2021-07-16 04:00:00,282.78,27.5,67.7,4,4,0,0,7
2021-07-16 05:00:00,281.77,26.2,63.6,5,4,0,0,7
2021-07-16 06:00:00,321.1,24.4,64.6,6,4,0,0,7
2021-07-16 07:00:00,321.13,24.3,68.4,7,4,0,0,7
2021-07-16 08:00:00,356.54,28.7,60.9,8,4,0,0,7
2021-07-16 09:00:00,370.17,25.3,59.2,9,4,0,0,7
2021-07-16 10:00:00,367.41,24.9,59.4,10,4,0,0,7
2021-07-16 11:00:00,335.89,25.2,59.8,11,4,0,0,7
2021-07-16 12:00:00,315.73,22.8,67.9,12,4,0,0,7
2021-07-16 13:00:00,285.54,26.8,63.8,13,4,0,0,7
2021-07-16 14:00:00,290.35,26.4,69.1,14,4,0,0,7
2021-07-16 15:00:00,307.28,22.1,76.9,15,4,0,0,7
2021-07-16 16:00:00,322.61,25.8,69.7,16,4,0,0,7
2021-07-16 17:00:00,330.87,24.2,63.1,17,4,0,0,7
2021-07-16 18:00:00,378.86,24.6,59.9,18,4,0,0,7
2021-07-16 19:00:00,380.22,26.0,67.2,19,4,0,0,7
2021-07-16 20:00:00,362.09,30.0,61.6,20,4,0,0,7
2021-07-16 21:00:00,318.12,23.7,69.4,21,4,0,0,7
2021-07-16 22:00:00,319.88,25.9,60.9,22,4,0,0,7
2021-07-16 23:00:00,291.66,23.2,60.2,23,4,0,0,7
2021-07-17 00:00:00,246.09,26.9,66.9,0,5,1,0,7
2021-07-17 01:00:00,241.82,25.3,58.7,1,5,1,0,7
2021-07-17 02:00:00,226.64,29.1,64.4,2,5,1,0,7
2021-07-17 03:00:00,223.4,27.0,64.3,3,5,1,0,7
2021-07-17 04:00:00,225.51,25.8,61.2,4,5,1,0,7
2021-07-17 05:00:00,246.69,30.3,65.0,5,5,1,0,7
2021-07-17 06:00:00,250.45,24.6,64.5,6,5,1,0,7
2021-07-17 07:00:00,284.07,27.1,68.0,7,5,1,0,7
2021-07-17 08:00:00,299.94,26.9,64.5,8,5,1,0,7
2021-07-17 09:00:00,308.95,25.8,66.9,9,5,1,0,7
2021-07-17 10:00:00,312.95,24.4,52.7,10,5,1,0,7
2021-07-17 11:00:00,270.93,24.3,65.3,11,5,1,0,7
2021-07-17 12:00:00,245.67,26.7,64.7,12,5,1,0,7
2021-07-17 13:00:00,248.24,29.0,63.9,13,5,1,0,7
2021-07-17 14:00:00,234.73,25.8,59.1,14,5,1,0,7
2021-07-17 15:00:00,240.55,29.2,56.6,15,5,1,0,7
2021-07-17 16:00:00,250.13,27.7,55.4,16,5,1,0,7
2021-07-17 17:00:00,282.86,24.6,61.0,17,5,1,0,7
2021-07-17 18:00:00,331.47,23.8,61.1,18,5,1,0,7
2021-07-17 19:00:00,335.67,23.3,73.3,19,5,1,0,7
2021-07-17 20:00:00,317.86,22.8,66.0,20,5,1,0,7
2021-07-17 21:00:00,300.87,26.0,73.6,21,5,1,0,7
2021-07-17 22:00:00,251.33,24.6,61.2,22,5,1,0,7
2021-07-17 23:00:00,253.11,25.7,58.5,23,5,1,0,7
2021-07-18 00:00:00,213.52,25.2,69.2,0,6,1,0,7
2021-07-18 01:00:00,233.02,24.1,65.1,1,6,1,0,7
2021-07-18 02:00:00,239.62,23.8,57.3,2,6,1,0,7
2021-07-18 03:00:00,231.63,23.3,66.0,3,6,1,0,7
2021-07-18 04:00:00,252.77,25.1,59.6,4,6,1,0,7
2021-07-18 05:00:00,238.99,24.3,47.4,5,6,1,0,7
2021-07-18 06:00:00,253.37,27.8,62.7,6,6,1,0,7
2021-07-18 07:00:00,272.16,28.9,63.0,7,6,1,0,7
2021-07-18 08:00:00,304.2,24.7,62.0,8,6,1,0,7
2021-07-18 09:00:00,321.46,28.3,64.7,9,6,1,0,7
2021-07-18 10:00:00,282.1,24.3,66.7,10,6,1,0,7
2021-07-18 11:00:00,285.91,23.0,61.6,11,6,1,0,7
2021-07-18 12:00:00,243.51,26.0,60.5,12,6,1,0,7
2021-07-18 13:00:00,242.34,26.8,48.7,13,6,1,0,7
2021-07-18 14:00:00,237.81,24.3,64.3,14,6,1,0,7
2021-07-18 15:00:00,257.53,26.4,65.4,15,6,1,0,7
2021-07-18 16:00:00,264.57,27.6,67.6,16,6,1,0,7
2021-07-18 17:00:00,290.49,25.8,70.8,17,6,1,0,7
2021-07-18 18:00:00,322.96,25.0,55.0,18,6,1,0,7
2021-07-18 19:00:00,326.7,26.4,68.8,19,6,1,0,7
2021-07-18 20:00:00,319.05,23.6,56.0,20,6,1,0,7
2021-07-18 21:00:00,294.89,25.1,65.2,21,6,1,0,7
2021-07-18 22:00:00,266.94,27.4,68.8,22,6,1,0,7
2021-07-18 23:00:00,252.7,21.5,60.2,23,6,1,0,7
2021-07-19 00:00:00,273.71,23.8,56.1,0,0,0,0,7
2021-07-19 01:00:00,274.92,25.9,60.3,1,0,0,0,7
2021-07-19 02:00:00,289.43,23.0,70.6,2,0,0,0,7
2021-07-19 03:00:00,282.43,23.1,50.3,3,0,0,0,7
2021-07-19 04:00:00,278.15,24.0,64.0,4,0,0,0,7
2021-07-19 05:00:00,272.25,25.9,64.4,5,0,0,0,7
2021-07-19 06:00:00,307.36,25.4,56.4,6,0,0,0,7
2021-07-19 07:00:00,336.46,26.3,61.6,7,0,0,0,7
2021-07-19 08:00:00,333.88,26.9,70.2,8,0,0,0,7
2021-07-19 09:00:00,364.39,26.0,67.5,9,0,0,0,7
2021-07-19 10:00:00,356.66,24.9,65.9,10,0,0,0,7
2021-07-19 11:00:00,306.78,29.2,69.4,11,0,0,0,7
2021-07-19 12:00:00,301.24,25.1,68.2,12,0,0,0,7
2021-07-19 13:00:00,277.81,25.8,63.9,13,0,0,0,7
2021-07-19 14:00:00,274.33,21.0,72.2,14,0,0,0,7
2021-07-19 15:00:00,300.65,24.5,64.9,15,0,0,0,7
2021-07-19 16:00:00,328.83,24.3,65.3,16,0,0,0,7
2021-07-19 17:00:00,339.79,27.7,58.2,17,0,0,0,7
2021-07-19 18:00:00,372.84,24.8,63.5,18,0,0,0,7
2021-07-19 19:00:00,375.47,25.1,65.6,19,0,0,0,7
2021-07-19 20:00:00,386.13,25.6,75.1,20,0,0,0,7
2021-07-19 21:00:00,330.41,23.7,52.4,21,0,0,0,7
2021-07-19 22:00:00,313.28,27.9,59.2,22,0,0,0,7
2021-07-19 23:00:00,291.24,25.4,66.8,23,0,0,0,7
2021-07-20 00:00:00,279.51,24.5,56.6,0,1,0,0,7
2021-07-20 01:00:00,284.52,25.3,63.3,1,1,0,0,7
2021-07-20 02:00:00,280.04,24.2,70.5,2,1,0,0,7
2021-07-20 03:00:00,273.63,29.0,56.5,3,1,0,0,7
2021-07-20 04:00:00,274.9,22.9,51.4,4,1,0,0,7
2021-07-20 05:00:00,300.41,24.6,57.4,5,1,0,0,7
2021-07-20 06:00:00,311.86,26.8,59.7,6,1,0,0,7
2021-07-20 07:00:00,316.21,23.9,62.8,7,1,0,0,7
2021-07-20 08:00:00,336.46,23.3,62.7,8,1,0,0,7
2021-07-20 09:00:00,372.85,24.2,71.0,9,1,0,0,7
2021-07-20 10:00:00,353.48,25.9,72.5,10,1,0,0,7
2021-07-20 11:00:00,328.46,27.4,64.4,11,1,0,0,7
2021-07-20 12:00:00,301.15,23.1,50.1,12,1,0,0,7
2021-07-20 13:00:00,284.94,25.8,62.2,13,1,0,0,7
2021-07-20 14:00:00,296.84,26.7,64.7,14,1,0,0,7
2021-07-20 15:00:00,293.64,24.4,69.7,15,1,0,0,7
2021-07-20 16:00:00,331.52,28.6,55.8,16,1,0,0,7
2021-07-20 17:00:00,337.82,27.9,60.8,17,1,0,0,7
2021-07-20 18:00:00,367.72,25.4,69.3,18,1,0,0,7
2021-07-20 19:00:00,391.35,20.7,62.8,19,1,0,0,7
2021-07-20 20:00:00,368.99,25.2,65.5,20,1,0,0,7
2021-07-20 21:00:00,335.47,22.2,67.7,21,1,0,0,7
2021-07-20 22:00:00,315.96,29.0,62.1,22,1,0,0,7
2021-07-20 23:00:00,293.37,24.8,58.9,23,1,0,0,7
2021-07-21 00:00:00,272.28,25.4,62.5,0,2,0,0,7
2021-07-21 01:00:00,267.28,21.0,62.6,1,2,0,0,7
2021-07-21 02:00:00,293.1,27.1,69.5,2,2,0,0,7
2021-07-21 03:00:00,275.21,25.1,60.9,3,2,0,0,7
2021-07-21 04:00:00,289.55,26.0,59.2,4,2,0,0,7
2021-07-21 05:00:00,284.96,25.7,64.0,5,2,0,0,7
2021-07-21 06:00:00,292.78,25.2,64.2,6,2,0,0,7
2021-07-21 07:00:00,331.68,26.3,70.4,7,2,0,0,7
2021-07-21 08:00:00,351.3,25.1,57.8,8,2,0,0,7
2021-07-21 09:00:00,350.84,22.0,65.2,9,2,0,0,7
2021-07-21 10:00:00,355.87,24.0,53.7,10,2,0,0,7
2021-07-21 11:00:00,330.91,27.0,63.1,11,2,0,0,7
2021-07-21 12:00:00,302.5,27.1,71.1,12,2,0,0,7
2021-07-21 13:00:00,295.2,25.8,63.6,13,2,0,0,7
2021-07-21 14:00:00,286.03,23.6,65.2,14,2,0,0,7
2021-07-21 15:00:00,279.02,24.2,60.7,15,2,0,0,7
2021-07-21 16:00:00,323.51,27.2,58.4,16,2,0,0,7
2021-07-21 17:00:00,337.53,23.8,68.9,17,2,0,0,7
2021-07-21 18:00:00,374.63,24.3,67.3,18,2,0,0,7
2021-07-21 19:00:00,374.1,23.0,60.6,19,2,0,0,7
2021-07-21 20:00:00,373.87,24.2,63.5,20,2,0,0,7
2021-07-21 21:00:00,353.16,23.5,59.8,21,2,0,0,7
2021-07-21 22:00:00,315.85,28.6,58.5,22,2,0,0,7
2021-07-21 23:00:00,310.04,24.3,60.1,23,2,0,0,7
2021-07-22 00:00:00,264.44,24.5,63.0,0,3,0,0,7
2021-07-22 01:00:00,282.4,23.6,63.7,1,3,0,0,7
2021-07-22 02:00:00,288.17,25.2,56.3,2,3,0,0,7
2021-07-22 03:00:00,289.79,23.4,56.8,3,3,0,0,7
2021-07-22 04:00:00,289.47,24.5,53.5,4,3,0,0,7
2021-07-22 05:00:00,278.23,25.8,68.9,5,3,0,0,7
2021-07-22 06:00:00,313.85,25.4,64.1,6,3,0,0,7
2021-07-22 07:00:00,334.11,23.4,68.1,7,3,0,0,7
2021-07-22 08:00:00,357.07,27.5,65.6,8,3,0,0,7
2021-07-22 09:00:00,354.32,26.3,53.6,9,3,0,0,7
2021-07-22 10:00:00,353.48,27.6,64.1,10,3,0,0,7
2021-07-22 11:00:00,313.55,24.5,64.4,11,3,0,0,7
2021-07-22 12:00:00,296.4,26.3,64.0,12,3,0,0,7
2021-07-22 13:00:00,288.89,26.1,61.1,13,3,0,0,7
2021-07-22 14:00:00,274.78,25.5,57.0,14,3,0,0,7
2021-07-22 15:00:00,296.63,19.7,61.8,15,3,0,0,7
2021-07-22 16:00:00,311.51,25.9,62.6,16,3,0,0,7
2021-07-22 17:00:00,338.37,25.0,63.0,17,3,0,0,7
2021-07-22 18:00:00,372.98,23.9,70.1,18,3,0,0,7
2021-07-22 19:00:00,383.23,22.9,65.3,19,3,0,0,7
2021-07-22 20:00:00,370.86,26.3,61.8,20,3,0,0,7
2021-07-22 21:00:00,353.37,23.0,56.4,21,3,0,0,7
2021-07-22 22:00:00,306.73,25.4,55.7,22,3,0,0,7
2021-07-22 23:00:00,307.32,19.5,59.6,23,3,0,0,7
2021-07-23 00:00:00,277.94,26.0,56.8,0,4,0,0,7
2021-07-23 01:00:00,290.6,27.0,65.9,1,4,0,0,7
2021-07-23 02:00:00,272.21,27.2,68.5,2,4,0,0,7
2021-07-23 03:00:00,278.51,25.0,54.0,3,4,0,0,7
2021-07-23 04:00:00,280.13,27.6,70.1,4,4,0,0,7
2021-07-23 05:00:00,293.4,28.1,67.2,5,4,0,0,7
2021-07-23 06:00:00,319.31,27.5,63.8,6,4,0,0,7
2021-07-23 07:00:00,328.66,25.8,66.4,7,4,0,0,7
2021-07-23 08:00:00,345.45,25.4,67.1,8,4,0,0,7
2021-07-23 09:00:00,358.78,27.0,56.4,9,4,0,0,7
2021-07-23 10:00:00,351.11,23.3,66.1,10,4,0,0,7
2021-07-23 11:00:00,335.69,26.5,62.1,11,4,0,0,7
2021-07-23 12:00:00,293.81,24.1,69.1,12,4,0,0,7
2021-07-23 13:00:00,282.47,28.2,63.6,13,4,0,0,7
2021-07-23 14:00:00,285.57,28.4,64.6,14,4,0,0,7
2021-07-23 15:00:00,304.34,24.9,63.8,15,4,0,0,7
2021-07-23 16:00:00,299.69,27.0,57.5,16,4,0,0,7
